title,pleiades_uri,talbert_uri
Rome's World: Comaralis,https://pleiades.stoa.org/places/629003,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2289.html
Rome's World: Alonianv̄,https://pleiades.stoa.org/places/552843025,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace229.html
Rome's World: Sevastia,https://pleiades.stoa.org/places/629075,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2290.html
Rome's World: Comassa,https://pleiades.stoa.org/places/628997,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2291.html
Rome's World: Doganis,https://pleiades.stoa.org/places/631201,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2292.html
Rome's World: Megalasso,https://pleiades.stoa.org/places/857231,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2293.html
Rome's World: Salaberina,https://pleiades.stoa.org/places/619252,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2294.html
Rome's World: Caena,https://pleiades.stoa.org/places/619131,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2295.html
Rome's World: Tracias,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2296.html
Rome's World: Tyana,https://pleiades.stoa.org/places/648801,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2297.html
Rome's World: Addavalis,https://pleiades.stoa.org/places/619104,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2298.html
Rome's World: Scolla,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2299.html
Rome's World: Ad tvrres,https://pleiades.stoa.org/places/334480,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace230.html
Rome's World: Cibistra,https://pleiades.stoa.org/places/619195,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2300.html
Rome's World: Tetra,https://pleiades.stoa.org/places/652374,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2302.html
Rome's World: Sinispora,https://pleiades.stoa.org/places/629080,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2303.html
Rome's World: Arasaxa,https://pleiades.stoa.org/places/628928,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2304.html
Rome's World: Larissa,https://pleiades.stoa.org/places/631221,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2305.html
Rome's World: Incilissa,https://pleiades.stoa.org/places/631938,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2306.html
Rome's World: Comana capadocia,https://pleiades.stoa.org/places/628959,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2307.html
Rome's World: Asarino,https://pleiades.stoa.org/places/631188,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2308.html
Rome's World: Castabola,https://pleiades.stoa.org/places/631937,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2309.html
Rome's World: Specvlvm,https://pleiades.stoa.org/places/334478,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace231.html
Rome's World: Pagrvm,https://pleiades.stoa.org/places/629053,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2310.html
Rome's World: Arcilapopoli,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2311.html
Rome's World: Catara,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2312.html
Rome's World: Salandona,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2313.html
Rome's World: Cilca novvm,https://pleiades.stoa.org/places/658439,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2314.html
Rome's World: Congvsso,https://pleiades.stoa.org/places/619190,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2315.html
Rome's World: Petra,https://pleiades.stoa.org/places/619237,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2316.html
Rome's World: Comitanasso,https://pleiades.stoa.org/places/619143,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2318.html
Rome's World: Vbinnaca,https://pleiades.stoa.org/places/619277,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2319.html
Rome's World: Thiges,https://pleiades.stoa.org/places/324832,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace232.html
Rome's World: Aqvis calidis,https://pleiades.stoa.org/places/648567,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2320.html
Rome's World: Baratha,https://pleiades.stoa.org/places/648582,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2321.html
Rome's World: yconio,https://pleiades.stoa.org/places/648647,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2322.html
Rome's World: Pyrgos,https://pleiades.stoa.org/places/648753,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2323.html
Rome's World: Padvando,https://pleiades.stoa.org/places/648742,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2324.html
Rome's World: Coriopio,https://pleiades.stoa.org/places/652347,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2325.html
Rome's World: Inmonte,https://pleiades.stoa.org/places/652342,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2326.html
Rome's World: Tarso cilicie,https://pleiades.stoa.org/places/648789,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2327.html
Rome's World: Adana,https://pleiades.stoa.org/places/648548,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2328.html
Rome's World: Mompsistea,https://pleiades.stoa.org/places/658538,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2329.html
Rome's World: Thvsvros,https://pleiades.stoa.org/places/334643,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace233.html
Rome's World: Incomacenis,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2330.html
Rome's World: Anazarbo,https://pleiades.stoa.org/places/658378,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2331.html
Rome's World: Epifania,https://pleiades.stoa.org/places/658556,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2332.html
Rome's World: Alexandria catisson,https://pleiades.stoa.org/places/658371,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2333.html
Rome's World: Catabolo,https://pleiades.stoa.org/places/658506,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2334.html
Rome's World: Piramvm,https://pleiades.stoa.org/places/648702,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2335.html
Rome's World: Fines cilicie,https://pleiades.stoa.org/places/638273328,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2336.html
Rome's World: In monte tavro,https://pleiades.stoa.org/places/652343,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2337.html
Rome's World: Adfines,https://pleiades.stoa.org/places/648547,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2339.html
Rome's World: Aggarselnepte,https://pleiades.stoa.org/places/334482,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace234.html
Rome's World: Tetrapyrgia,https://pleiades.stoa.org/places/648791,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2340.html
Rome's World: Pompeiopolis,https://pleiades.stoa.org/places/648781,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2366.html
Rome's World: Pompeiopolis,https://pleiades.stoa.org/places/648781,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2366.html
Rome's World: Taspa,https://pleiades.stoa.org/places/648790,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2343.html
Rome's World: isaria,https://pleiades.stoa.org/places/648651,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2344.html
Rome's World: Animvrio,https://pleiades.stoa.org/places/648557,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2345.html
Rome's World: Apamea ciboton,https://pleiades.stoa.org/places/638751,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2346.html
Rome's World: Pella,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2347.html
Rome's World: Ad vicvm,https://pleiades.stoa.org/places/614578,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2348.html
Rome's World: So[ - ? - ]tv,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2349.html
Rome's World: Agarsel,https://pleiades.stoa.org/places/349570,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace235.html
Rome's World: Appollonia,https://pleiades.stoa.org/places/638758,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2350.html
Rome's World: Antiochia pisidia,https://pleiades.stoa.org/places/609307,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2351.html
Rome's World: Sidi,https://pleiades.stoa.org/places/639105,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2353.html
Rome's World: Lavdicivm pilycvm,https://pleiades.stoa.org/places/638955,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2354.html
Rome's World: Temissonio,https://pleiades.stoa.org/places/642565,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2355.html
Rome's World: Cormassa,https://pleiades.stoa.org/places/638936,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2356.html
Rome's World: Perge,https://pleiades.stoa.org/places/639048,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2357.html
Rome's World: Syllio,https://pleiades.stoa.org/places/639109,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2358.html
Rome's World: Aspendo,https://pleiades.stoa.org/places/638776,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2359.html
Rome's World: Pvteo,https://pleiades.stoa.org/places/349620,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace236.html
Rome's World: Selinvnte,https://pleiades.stoa.org/places/648772,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2360.html
Rome's World: Arsinoe,https://pleiades.stoa.org/places/648571,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2361.html
Rome's World: Celenderis,https://pleiades.stoa.org/places/648596,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2362.html
Rome's World: crvnis,https://pleiades.stoa.org/places/648682,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2363.html
Rome's World: Selevcia,https://pleiades.stoa.org/places/648771,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2364.html
Rome's World: Corioco,https://pleiades.stoa.org/places/648612,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2365.html
Rome's World: Pompeiopolis,https://pleiades.stoa.org/places/648781,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2366.html
Rome's World: Zephyrio,https://pleiades.stoa.org/places/648810,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2367.html
Rome's World: Mallo,https://pleiades.stoa.org/places/648702,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2368.html
Rome's World: Aregea,https://pleiades.stoa.org/places/658368,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2369.html
Rome's World: Mazatanzvr,https://pleiades.stoa.org/places/349604,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace237.html
Rome's World: Issos,https://pleiades.stoa.org/places/658490,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2370.html
"Rome's World: (symbol, no name, no. 63)",https://pleiades.stoa.org/places/658573,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2371.html
Rome's World: Pagaris,https://pleiades.stoa.org/places/658564,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2372.html
Rome's World: Meleagrvm,https://pleiades.stoa.org/places/658532,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2373.html
Rome's World: ANTIOCHIA,https://pleiades.stoa.org/places/658381,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2374.html
Rome's World: Rosos,https://pleiades.stoa.org/places/658585,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2375.html
Rome's World: Gephyra,https://pleiades.stoa.org/places/658472,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2376.html
Rome's World: Gendarv̄,https://pleiades.stoa.org/places/658475,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2377.html
Rome's World: Emma,https://pleiades.stoa.org/places/658486,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2378.html
Rome's World: Calcida,https://pleiades.stoa.org/places/668226,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2379.html
Rome's World: Tinzvnedo,https://pleiades.stoa.org/places/349638,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace238.html
Rome's World: Bersera,https://pleiades.stoa.org/places/658409,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2436.html
Rome's World: Antiochi(a)e,https://pleiades.stoa.org/places/638748,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2381.html
Rome's World: Carvra,https://pleiades.stoa.org/places/638901,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2382.html
Rome's World: Lince,https://pleiades.stoa.org/places/599905,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2383.html
Rome's World: Miletvm,https://pleiades.stoa.org/places/599799,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2384.html
Rome's World: Mindo Fl.,https://pleiades.stoa.org/places/599811,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2385.html
Rome's World: Chidvm,https://pleiades.stoa.org/places/599575,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2386.html
Rome's World: Lorimna,https://pleiades.stoa.org/places/599774,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2387.html
Rome's World: Cano,https://pleiades.stoa.org/places/638796,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2388.html
Rome's World: Patamo,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2389.html
Rome's World: Patras,https://pleiades.stoa.org/places/639042,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2390.html
Rome's World: Antifillon,https://pleiades.stoa.org/places/638749,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2391.html
Rome's World: Coridallo,https://pleiades.stoa.org/places/638937,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2392.html
Rome's World: Phaselis,https://pleiades.stoa.org/places/639051,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2394.html
Rome's World: Atalia,https://pleiades.stoa.org/places/638778,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2395.html
Rome's World: Trapezvnte,https://pleiades.stoa.org/places/857359,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2396.html
Rome's World: Nyssillime,https://pleiades.stoa.org/places/857291,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2397.html
Rome's World: o+ivnte,https://pleiades.stoa.org/places/857257,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2398.html
Rome's World: Reila,https://pleiades.stoa.org/places/857297,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2399.html
Rome's World: Choba Mvnicipivm,https://pleiades.stoa.org/places/305062,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace24.html
Rome's World: Timezegeri tvrris,https://pleiades.stoa.org/places/344517,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace240.html
Rome's World: Ardinco,https://pleiades.stoa.org/places/857011,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2400.html
Rome's World: Atheni[.],https://pleiades.stoa.org/places/857050,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2401.html
Rome's World: Abgabes,https://pleiades.stoa.org/places/857039,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2402.html
Rome's World: Cissa,https://pleiades.stoa.org/places/857188,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2403.html
Rome's World: Apsaro,https://pleiades.stoa.org/places/857032,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2404.html
Rome's World: Portvaltv,https://pleiades.stoa.org/places/857060,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2405.html
Rome's World: Apasidam,https://pleiades.stoa.org/places/857173,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2406.html
Rome's World: Magnana,https://pleiades.stoa.org/places/857012,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2407.html
Rome's World: Gizenenica,https://pleiades.stoa.org/places/857137,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2408.html
Rome's World: Bylae,https://pleiades.stoa.org/places/857073,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2409.html
Rome's World: Thvni,https://pleiades.stoa.org/places/315233,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace241.html
Rome's World: Frigdarivm,https://pleiades.stoa.org/places/857126,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2410.html
Rome's World: Patara,https://pleiades.stoa.org/places/857264,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2411.html
Rome's World: Medocia,https://pleiades.stoa.org/places/857230,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2412.html
Rome's World: Solonenica,https://pleiades.stoa.org/places/857312,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2413.html
Rome's World: Domana,https://pleiades.stoa.org/places/857111,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2414.html
Rome's World: Satala,https://pleiades.stoa.org/places/874684,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2415.html
Rome's World: Cordile,https://pleiades.stoa.org/places/857199,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2416.html
Rome's World: Philocalia,https://pleiades.stoa.org/places/857278,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2417.html
Rome's World: Zepyrivm,https://pleiades.stoa.org/places/857383,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2418.html
Rome's World: Carnasso,https://pleiades.stoa.org/places/857185,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2419.html
Rome's World: Adaqvas,https://pleiades.stoa.org/places/314845,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace242.html
Rome's World: Melantvm,https://pleiades.stoa.org/places/857232,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2420.html
Rome's World: Paphos,https://pleiades.stoa.org/places/707586,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2421.html
Rome's World: Soloae,https://pleiades.stoa.org/places/707624,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2422.html
Rome's World: Lapheto,https://pleiades.stoa.org/places/707555,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2423.html
Rome's World: Cerinia,https://pleiades.stoa.org/places/707531,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2424.html
Rome's World: Citari,https://pleiades.stoa.org/places/707496,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2425.html
Rome's World: Salamina,https://pleiades.stoa.org/places/707617,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2426.html
Rome's World: Tamiso,https://pleiades.stoa.org/places/707628,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2427.html
Rome's World: Thremitvs,https://pleiades.stoa.org/places/707636,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2428.html
Rome's World: Admercvrivm,https://pleiades.stoa.org/places/314851,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace243.html
Rome's World: Cito,https://pleiades.stoa.org/places/707534,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2430.html
Rome's World: Palephato,https://pleiades.stoa.org/places/707596,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2431.html
Rome's World: Cvrio,https://pleiades.stoa.org/places/707549,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2432.html
Rome's World: Amathvs,https://pleiades.stoa.org/places/707462,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2433.html
Rome's World: Tevmevse,https://pleiades.stoa.org/places/668384,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2434.html
Rome's World: Cani,https://pleiades.stoa.org/places/668226,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2435.html
Rome's World: Bersera,https://pleiades.stoa.org/places/658409,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2436.html
Rome's World: Bathna,https://pleiades.stoa.org/places/658406,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2438.html
Rome's World: Hierapoli,https://pleiades.stoa.org/places/658480,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2439.html
Rome's World: Vinavicvs,https://pleiades.stoa.org/places/315264,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace244.html
Rome's World: Theleda,https://pleiades.stoa.org/places/668387,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2441.html
Rome's World: Occaraba,https://pleiades.stoa.org/places/668322,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2442.html
Rome's World: Centv̄ pvtea,https://pleiades.stoa.org/places/674229,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2443.html
Rome's World: Bannis,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2444.html
Rome's World: Thiltavri,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2445.html
Rome's World: Nigro,https://pleiades.stoa.org/places/857237,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2446.html
Rome's World: Phasin,https://pleiades.stoa.org/places/857275,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2447.html
Rome's World: Cariente,https://pleiades.stoa.org/places/857045,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2448.html
Rome's World: Chobvs,https://pleiades.stoa.org/places/857092,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2449.html
Rome's World: Siagv,https://pleiades.stoa.org/places/315151,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace245.html
Rome's World: Sicanabis,https://pleiades.stoa.org/places/857385,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2450.html
Rome's World: Cyanes,https://pleiades.stoa.org/places/857143,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2451.html
Rome's World: Tassiros,https://pleiades.stoa.org/places/857236,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2452.html
Rome's World: Stempeo,https://pleiades.stoa.org/places/857049,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2453.html
Rome's World: Sebastoplis,https://pleiades.stoa.org/places/857107,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2454.html
Rome's World: Ad fontem felicem,https://pleiades.stoa.org/places/863722,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2455.html
Rome's World: Ad mercvrivm,https://pleiades.stoa.org/places/863723,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2456.html
Rome's World: Caspiae,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2457.html
Rome's World: Apvlvm,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2458.html
Rome's World: Pagas,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2459.html
Rome's World: Pvdpvt,https://pleiades.stoa.org/places/315121,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace246.html
Rome's World: Gavltta,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2460.html
Rome's World: Misivm,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2461.html
Rome's World: Condeso,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2462.html
Rome's World: Strangira,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2463.html
Rome's World: Artaxata,https://pleiades.stoa.org/places/874361,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2464.html
Rome's World: Gelvina,https://pleiades.stoa.org/places/35964178,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2465.html
Rome's World: Sanora,https://pleiades.stoa.org/places/884915,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2466.html
Rome's World: Lalla,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2467.html
Rome's World: Vgvbre,https://pleiades.stoa.org/places/220961472,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2468.html
Rome's World: Teleda,https://pleiades.stoa.org/places/658614,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2469.html
Rome's World: Lamniana,https://pleiades.stoa.org/places/315060,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace247.html
Rome's World: [..]ezela,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2470.html
"Rome's World: (symbol, no name, no. 72)",https://pleiades.stoa.org/places/884889,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2471.html
Rome's World: Philado,,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2472.html
Rome's World: Bvstica,https://pleiades.stoa.org/places/884870,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2473.html
Rome's World: Satara,https://pleiades.stoa.org/places/884917,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2474.html
Rome's World: Lazo,https://pleiades.stoa.org/places/884891,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2475.html
Rome's World: Salmalasso,https://pleiades.stoa.org/places/874672,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2476.html
Rome's World: Darvcinte,https://pleiades.stoa.org/places/874448,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2477.html
Rome's World: Aegea,https://pleiades.stoa.org/places/874461,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2478.html
Rome's World: Lvcvs Basaro,https://pleiades.stoa.org/places/874568,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2479.html
Rome's World: Neapoli,https://pleiades.stoa.org/places/315093,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace248.html
Rome's World: Sinara,https://pleiades.stoa.org/places/874698,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2480.html
Rome's World: Calcidava,https://pleiades.stoa.org/places/874410,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2481.html
Rome's World: Avtisparate,https://pleiades.stoa.org/places/874373,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2482.html
Rome's World: Tharsidarate,https://pleiades.stoa.org/places/874763,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2484.html
Rome's World: Datamissa,https://pleiades.stoa.org/places/874492,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2485.html
Rome's World: Adconflventes,https://pleiades.stoa.org/places/874299,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2486.html
Rome's World: Barantea,https://pleiades.stoa.org/places/874388,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2488.html
Rome's World: Andaga,https://pleiades.stoa.org/places/874321,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2489.html
Rome's World: Clipeis,https://pleiades.stoa.org/places/314892,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace249.html
Rome's World: Armanas,https://pleiades.stoa.org/places/874349,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2490.html
Rome's World: Chadas,https://pleiades.stoa.org/places/874417,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2491.html
Rome's World: Colchion,https://pleiades.stoa.org/places/874431,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2492.html
Rome's World: Ravgonia,https://pleiades.stoa.org/places/874375,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2493.html
Rome's World: Hariza,https://pleiades.stoa.org/places/874500,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2494.html
Rome's World: Coloceia,https://pleiades.stoa.org/places/874806,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2495.html
Rome's World: Paracata,https://pleiades.stoa.org/places/874637,https://www.cambridge.org/us/talbert/talbertdatabase/TPPlace2496.html
