title,pleiades_uri,,tp_online_uri
TP-Online: Comitanasso,https://pleiades.stoa.org/places/619143,,https://tp-online.ku.de/trefferanzeige_en.php?id=1431
TP-Online: Vbinnaca (Ubinnaca),https://pleiades.stoa.org/places/619277,,https://tp-online.ku.de/trefferanzeige_en.php?id=1432
TP-Online: Thiges,https://pleiades.stoa.org/places/324832,,https://tp-online.ku.de/trefferanzeige_en.php?id=1433
TP-Online: Aquis calidis,https://pleiades.stoa.org/places/648567,,https://tp-online.ku.de/trefferanzeige_en.php?id=1434
TP-Online: Baratha,https://pleiades.stoa.org/places/648582,,https://tp-online.ku.de/trefferanzeige_en.php?id=1435
TP-Online: Yconio,https://pleiades.stoa.org/places/648647,,https://tp-online.ku.de/trefferanzeige_en.php?id=1436
TP-Online: Pyrgos,https://pleiades.stoa.org/places/648753,,https://tp-online.ku.de/trefferanzeige_en.php?id=1437
TP-Online: Paduando,https://pleiades.stoa.org/places/648742,,https://tp-online.ku.de/trefferanzeige_en.php?id=1438
TP-Online: Coriopio,https://pleiades.stoa.org/places/652347,,https://tp-online.ku.de/trefferanzeige_en.php?id=1439
TP-Online: Inmonte (In monte),https://pleiades.stoa.org/places/652342,,https://tp-online.ku.de/trefferanzeige_en.php?id=1440
TP-Online: Tarso cilicie,https://pleiades.stoa.org/places/648789,,https://tp-online.ku.de/trefferanzeige_en.php?id=1441
TP-Online: Adana,https://pleiades.stoa.org/places/648548,,https://tp-online.ku.de/trefferanzeige_en.php?id=1442
TP-Online: Mompsistea,https://pleiades.stoa.org/places/658538,,https://tp-online.ku.de/trefferanzeige_en.php?id=1443
TP-Online: Thusuros,https://pleiades.stoa.org/places/334643,,https://tp-online.ku.de/trefferanzeige_en.php?id=1444
TP-Online: Incomacenis (In Comacenis),,,https://tp-online.ku.de/trefferanzeige_en.php?id=1445
TP-Online: Anazarbo,https://pleiades.stoa.org/places/658378,,https://tp-online.ku.de/trefferanzeige_en.php?id=1446
TP-Online: Epifania,https://pleiades.stoa.org/places/658556,,https://tp-online.ku.de/trefferanzeige_en.php?id=1447
TP-Online: Alexandria catisson,https://pleiades.stoa.org/places/658371,,https://tp-online.ku.de/trefferanzeige_en.php?id=1448
TP-Online: Catabolo,https://pleiades.stoa.org/places/658506,,https://tp-online.ku.de/trefferanzeige_en.php?id=1449
TP-Online: Piramum,https://pleiades.stoa.org/places/648702,,https://tp-online.ku.de/trefferanzeige_en.php?id=1450
TP-Online: Fines cilicie,https://pleiades.stoa.org/places/638273328,,https://tp-online.ku.de/trefferanzeige_en.php?id=1451
TP-Online: In Monte Tauro,https://pleiades.stoa.org/places/652343,,https://tp-online.ku.de/trefferanzeige_en.php?id=1452
TP-Online: Adfines (Ad Fines),https://pleiades.stoa.org/places/648547,,https://tp-online.ku.de/trefferanzeige_en.php?id=1453
TP-Online: Aggar Selnepte,https://pleiades.stoa.org/places/334482,,https://tp-online.ku.de/trefferanzeige_en.php?id=1454
TP-Online: Tetrapyrgia,https://pleiades.stoa.org/places/648791,,https://tp-online.ku.de/trefferanzeige_en.php?id=1455
TP-Online: Pompeiopolis,https://pleiades.stoa.org/places/648781,,https://tp-online.ku.de/trefferanzeige_en.php?id=1456
TP-Online: Soloe,https://pleiades.stoa.org/places/648781,,https://tp-online.ku.de/trefferanzeige_en.php?id=1457
TP-Online: Taspa,https://pleiades.stoa.org/places/648790,,https://tp-online.ku.de/trefferanzeige_en.php?id=1458
TP-Online: Isaria,https://pleiades.stoa.org/places/648651,,https://tp-online.ku.de/trefferanzeige_en.php?id=1459
TP-Online: Animurio,https://pleiades.stoa.org/places/648557,,https://tp-online.ku.de/trefferanzeige_en.php?id=1460
TP-Online: Apamea ciboton,https://pleiades.stoa.org/places/638751,,https://tp-online.ku.de/trefferanzeige_en.php?id=1461
TP-Online: Pella,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1462
TP-Online: Ad Vicum,https://pleiades.stoa.org/places/614578,,https://tp-online.ku.de/trefferanzeige_en.php?id=1463
TP-Online: Socratu,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1464
TP-Online: Agarsel,https://pleiades.stoa.org/places/349570,,https://tp-online.ku.de/trefferanzeige_en.php?id=1465
TP-Online: Appollonia,https://pleiades.stoa.org/places/638758,,https://tp-online.ku.de/trefferanzeige_en.php?id=1466
TP-Online: Antiochia pisidia,https://pleiades.stoa.org/places/609307,,https://tp-online.ku.de/trefferanzeige_en.php?id=1467
TP-Online: Sidi,https://pleiades.stoa.org/places/639105,,https://tp-online.ku.de/trefferanzeige_en.php?id=1468
TP-Online: Laudicium pilycum,https://pleiades.stoa.org/places/638955,,https://tp-online.ku.de/trefferanzeige_en.php?id=1469
TP-Online: Temissonio,https://pleiades.stoa.org/places/642565,,https://tp-online.ku.de/trefferanzeige_en.php?id=1470
TP-Online: Cormassa,https://pleiades.stoa.org/places/638936,,https://tp-online.ku.de/trefferanzeige_en.php?id=1471
TP-Online: Perge,https://pleiades.stoa.org/places/639048,,https://tp-online.ku.de/trefferanzeige_en.php?id=1472
TP-Online: Syllio,https://pleiades.stoa.org/places/639109,,https://tp-online.ku.de/trefferanzeige_en.php?id=1473
TP-Online: Aspendo,https://pleiades.stoa.org/places/638776,,https://tp-online.ku.de/trefferanzeige_en.php?id=1474
TP-Online: Puteo,https://pleiades.stoa.org/places/349620,,https://tp-online.ku.de/trefferanzeige_en.php?id=1475
TP-Online: Selinunte,https://pleiades.stoa.org/places/648772,,https://tp-online.ku.de/trefferanzeige_en.php?id=1476
TP-Online: Arsinoe,https://pleiades.stoa.org/places/648571,,https://tp-online.ku.de/trefferanzeige_en.php?id=1477
TP-Online: Celendenis,https://pleiades.stoa.org/places/648596,,https://tp-online.ku.de/trefferanzeige_en.php?id=1478
TP-Online: crunis,https://pleiades.stoa.org/places/648682,,https://tp-online.ku.de/trefferanzeige_en.php?id=1479
TP-Online: Seleucia,https://pleiades.stoa.org/places/648771,,https://tp-online.ku.de/trefferanzeige_en.php?id=1480
TP-Online: Corioco,https://pleiades.stoa.org/places/648612,,https://tp-online.ku.de/trefferanzeige_en.php?id=1481
TP-Online: Pompeiopolis,https://pleiades.stoa.org/places/648781,,https://tp-online.ku.de/trefferanzeige_en.php?id=1482
TP-Online: Zephyrio,https://pleiades.stoa.org/places/648810,,https://tp-online.ku.de/trefferanzeige_en.php?id=1483
TP-Online: Mallo,https://pleiades.stoa.org/places/648702,,https://tp-online.ku.de/trefferanzeige.php?id=1484
TP-Online: Aregea,https://pleiades.stoa.org/places/658368,,https://tp-online.ku.de/trefferanzeige_en.php?id=1485
TP-Online: Mazatanzur,https://pleiades.stoa.org/places/349604,,https://tp-online.ku.de/trefferanzeige_en.php?id=1486
TP-Online: Issos,https://pleiades.stoa.org/places/658490,,https://tp-online.ku.de/trefferanzeige_en.php?id=1487
TP-Online: [Pictanus] (Miller),https://pleiades.stoa.org/places/658573,,https://tp-online.ku.de/trefferanzeige_en.php?id=1488
TP-Online: Pagaris,https://pleiades.stoa.org/places/658564,,https://tp-online.ku.de/trefferanzeige_en.php?id=1489
TP-Online: Meleagrum,https://pleiades.stoa.org/places/658532,,https://tp-online.ku.de/trefferanzeige_en.php?id=1490
TP-Online: Antiochia,https://pleiades.stoa.org/places/658381,,https://tp-online.ku.de/trefferanzeige_en.php?id=1491
TP-Online: Rosos,https://pleiades.stoa.org/places/658585,,https://tp-online.ku.de/trefferanzeige_en.php?id=1492
TP-Online: Gephyra,https://pleiades.stoa.org/places/658472,,https://tp-online.ku.de/trefferanzeige_en.php?id=1493
TP-Online: Gendarum,https://pleiades.stoa.org/places/658475,,https://tp-online.ku.de/trefferanzeige_en.php?id=1494
TP-Online: Emma,https://pleiades.stoa.org/places/658486,,https://tp-online.ku.de/trefferanzeige_en.php?id=1495
TP-Online: Calcida,https://pleiades.stoa.org/places/668226,,https://tp-online.ku.de/trefferanzeige_en.php?id=1496
TP-Online: Tinzunedo,https://pleiades.stoa.org/places/349638,,https://tp-online.ku.de/trefferanzeige_en.php?id=1497
TP-Online: Berya,https://pleiades.stoa.org/places/658409,,https://tp-online.ku.de/trefferanzeige_en.php?id=1498
TP-Online: Antiochiae,https://pleiades.stoa.org/places/638748,,https://tp-online.ku.de/trefferanzeige_en.php?id=1499
TP-Online: Carura,https://pleiades.stoa.org/places/638901,,https://tp-online.ku.de/trefferanzeige_en.php?id=1500
TP-Online: Lince,https://pleiades.stoa.org/places/599905,,https://tp-online.ku.de/trefferanzeige_en.php?id=1501
TP-Online: Miletum,https://pleiades.stoa.org/places/599799,,https://tp-online.ku.de/trefferanzeige_en.php?id=1502
TP-Online: Mindo Fluvius,https://pleiades.stoa.org/places/599811,,https://tp-online.ku.de/trefferanzeige_en.php?id=1503
TP-Online: Chidum,https://pleiades.stoa.org/places/599575,,https://tp-online.ku.de/trefferanzeige_en.php?id=1504
TP-Online: Lorimna,https://pleiades.stoa.org/places/599774,,https://tp-online.ku.de/trefferanzeige_en.php?id=1505
TP-Online: Cano,https://pleiades.stoa.org/places/638796,,https://tp-online.ku.de/trefferanzeige_en.php?id=1506
TP-Online: Patamo,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1507
TP-Online: Pataras,https://pleiades.stoa.org/places/639042,,https://tp-online.ku.de/trefferanzeige_en.php?id=1508
TP-Online: Antifillon,https://pleiades.stoa.org/places/638749,,https://tp-online.ku.de/trefferanzeige_en.php?id=1509
TP-Online: Coridallo,https://pleiades.stoa.org/places/638937,,https://tp-online.ku.de/trefferanzeige_en.php?id=1510
TP-Online: Phaselis,https://pleiades.stoa.org/places/639051,,https://tp-online.ku.de/trefferanzeige_en.php?id=1511
TP-Online: Atalia,https://pleiades.stoa.org/places/638778,,https://tp-online.ku.de/trefferanzeige_en.php?id=1512
TP-Online: Trapezunte,https://pleiades.stoa.org/places/857359,,https://tp-online.ku.de/trefferanzeige_en.php?id=1513
TP-Online: Nyssillime,https://pleiades.stoa.org/places/857291,,https://tp-online.ku.de/trefferanzeige_en.php?id=1514
TP-Online: opiunte (Opiunte) oder eher: Ofiunte,https://pleiades.stoa.org/places/857257,,https://tp-online.ku.de/trefferanzeige_en.php?id=1515
TP-Online: Reila,https://pleiades.stoa.org/places/857297,,https://tp-online.ku.de/trefferanzeige_en.php?id=1516
TP-Online: Choba Municipium,https://pleiades.stoa.org/places/305062,,https://tp-online.ku.de/trefferanzeige_en.php?id=1517
TP-Online: Timezegeri Turris,https://pleiades.stoa.org/places/344517,,https://tp-online.ku.de/trefferanzeige_en.php?id=1518
TP-Online: Ardinco,https://pleiades.stoa.org/places/857011,,https://tp-online.ku.de/trefferanzeige_en.php?id=1519
TP-Online: Athenis,https://pleiades.stoa.org/places/857050,,https://tp-online.ku.de/trefferanzeige_en.php?id=1520
TP-Online: Abgabes,https://pleiades.stoa.org/places/857039,,https://tp-online.ku.de/trefferanzeige_en.php?id=1521
TP-Online: Cissa,https://pleiades.stoa.org/places/857188,,https://tp-online.ku.de/trefferanzeige_en.php?id=1522
TP-Online: Apsaro,https://pleiades.stoa.org/places/857032,,https://tp-online.ku.de/trefferanzeige_en.php?id=1523
TP-Online: Portualtu,https://pleiades.stoa.org/places/857060,,https://tp-online.ku.de/trefferanzeige_en.php?id=1524
TP-Online: Apasidam,https://pleiades.stoa.org/places/857173,,https://tp-online.ku.de/trefferanzeige_en.php?id=1525
TP-Online: Magnana,https://pleiades.stoa.org/places/857012,,https://tp-online.ku.de/trefferanzeige_en.php?id=1526
TP-Online: Gizenenica,https://pleiades.stoa.org/places/857137,,https://tp-online.ku.de/trefferanzeige_en.php?id=1527
TP-Online: Bylae,https://pleiades.stoa.org/places/857073,,https://tp-online.ku.de/trefferanzeige_en.php?id=1528
TP-Online: Thuni,https://pleiades.stoa.org/places/315233,,https://tp-online.ku.de/trefferanzeige_en.php?id=1529
TP-Online: Frigdarium,https://pleiades.stoa.org/places/857126,,https://tp-online.ku.de/trefferanzeige_en.php?id=1530
TP-Online: Patara,https://pleiades.stoa.org/places/857264,,https://tp-online.ku.de/trefferanzeige_en.php?id=1531
TP-Online: Medocia,https://pleiades.stoa.org/places/857230,,https://tp-online.ku.de/trefferanzeige_en.php?id=1532
TP-Online: Solonenica,https://pleiades.stoa.org/places/857312,,https://tp-online.ku.de/trefferanzeige_en.php?id=1533
TP-Online: Domana,https://pleiades.stoa.org/places/857111,,https://tp-online.ku.de/trefferanzeige_en.php?id=1534
TP-Online: Satala,https://pleiades.stoa.org/places/874684,,https://tp-online.ku.de/trefferanzeige_en.php?id=1535
TP-Online: Cordile,https://pleiades.stoa.org/places/857199,,https://tp-online.ku.de/trefferanzeige_en.php?id=1536
TP-Online: Philocalia,https://pleiades.stoa.org/places/857278,,https://tp-online.ku.de/trefferanzeige_en.php?id=1537
TP-Online: ZepyriumZefre/Gülburnu,https://pleiades.stoa.org/places/857383,,https://tp-online.ku.de/trefferanzeige_en.php?id=1538
TP-Online: Carnasso,https://pleiades.stoa.org/places/857185,,https://tp-online.ku.de/trefferanzeige_en.php?id=1539
TP-Online: Ad Aquas,https://pleiades.stoa.org/places/314845,,https://tp-online.ku.de/trefferanzeige_en.php?id=1540
TP-Online: Melantum,https://pleiades.stoa.org/places/857232,,https://tp-online.ku.de/trefferanzeige_en.php?id=1541
TP-Online: Paphos,https://pleiades.stoa.org/places/707586,,https://tp-online.ku.de/trefferanzeige_en.php?id=1542
TP-Online: Soloae,https://pleiades.stoa.org/places/707624,,https://tp-online.ku.de/trefferanzeige_en.php?id=1543
TP-Online: Lapheto,https://pleiades.stoa.org/places/707555,,https://tp-online.ku.de/trefferanzeige_en.php?id=1544
TP-Online: Cerinia,https://pleiades.stoa.org/places/707531,,https://tp-online.ku.de/trefferanzeige_en.php?id=1545
TP-Online: Citari,https://pleiades.stoa.org/places/707496,,https://tp-online.ku.de/trefferanzeige_en.php?id=1546
TP-Online: Salamina,https://pleiades.stoa.org/places/707617,,https://tp-online.ku.de/trefferanzeige_en.php?id=1547
TP-Online: Tamiso,https://pleiades.stoa.org/places/707628,,https://tp-online.ku.de/trefferanzeige_en.php?id=1548
TP-Online: Thremitus,https://pleiades.stoa.org/places/707636,,https://tp-online.ku.de/trefferanzeige_en.php?id=1549
TP-Online: Ad Mercurium,https://pleiades.stoa.org/places/314851,,https://tp-online.ku.de/trefferanzeige_en.php?id=1550
TP-Online: Cito,https://pleiades.stoa.org/places/707534,,https://tp-online.ku.de/trefferanzeige_en.php?id=1551
TP-Online: Palephato,https://pleiades.stoa.org/places/707596,,https://tp-online.ku.de/trefferanzeige_en.php?id=1552
TP-Online: Curio,https://pleiades.stoa.org/places/707549,,https://tp-online.ku.de/trefferanzeige_en.php?id=1553
TP-Online: Amathus,https://pleiades.stoa.org/places/707462,,https://tp-online.ku.de/trefferanzeige_en.php?id=1554
TP-Online: Teumeuse,https://pleiades.stoa.org/places/668384,,https://tp-online.ku.de/trefferanzeige_en.php?id=1555
TP-Online: Cani,https://pleiades.stoa.org/places/668226,,https://tp-online.ku.de/trefferanzeige_en.php?id=1556
TP-Online: Bersera,https://pleiades.stoa.org/places/658409,,https://tp-online.ku.de/trefferanzeige_en.php?id=1557
TP-Online: Bathna,https://pleiades.stoa.org/places/658406,,https://tp-online.ku.de/trefferanzeige_en.php?id=1558
TP-Online: Hierapolis,https://pleiades.stoa.org/places/658480,,https://tp-online.ku.de/trefferanzeige_en.php?id=1559
TP-Online: Vina Vicus,https://pleiades.stoa.org/places/315264,,https://tp-online.ku.de/trefferanzeige_en.php?id=1560
TP-Online: Theleda,https://pleiades.stoa.org/places/668387,,https://tp-online.ku.de/trefferanzeige_en.php?id=1561
TP-Online: Occaraba,https://pleiades.stoa.org/places/668322,,https://tp-online.ku.de/trefferanzeige_en.php?id=1562
TP-Online: Centu putea,https://pleiades.stoa.org/places/674229,,https://tp-online.ku.de/trefferanzeige_en.php?id=1563
TP-Online: Bannis,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1564
TP-Online: Thiltauri,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1565
TP-Online: Nigro,https://pleiades.stoa.org/places/857237,,https://tp-online.ku.de/trefferanzeige_en.php?id=1566
TP-Online: Phasin,https://pleiades.stoa.org/places/857275,,https://tp-online.ku.de/trefferanzeige_en.php?id=1567
TP-Online: Cariente,https://pleiades.stoa.org/places/857045,,https://tp-online.ku.de/trefferanzeige_en.php?id=1568
TP-Online: Chobus,https://pleiades.stoa.org/places/857092,,https://tp-online.ku.de/trefferanzeige_en.php?id=1569
TP-Online: Siagu,https://pleiades.stoa.org/places/315151,,https://tp-online.ku.de/trefferanzeige_en.php?id=1570
TP-Online: Sicanabis,https://pleiades.stoa.org/places/857385,,https://tp-online.ku.de/trefferanzeige_en.php?id=1571
TP-Online: Cyanes,https://pleiades.stoa.org/places/857143,,https://tp-online.ku.de/trefferanzeige_en.php?id=1572
TP-Online: Tassiros,https://pleiades.stoa.org/places/857236,,https://tp-online.ku.de/trefferanzeige_en.php?id=1573
TP-Online: Stempeo,https://pleiades.stoa.org/places/857049,,https://tp-online.ku.de/trefferanzeige_en.php?id=1574
TP-Online: Sebastopolis,https://pleiades.stoa.org/places/857107,,https://tp-online.ku.de/trefferanzeige_en.php?id=1575
TP-Online: Ad fontem felicem,https://pleiades.stoa.org/places/863722,,https://tp-online.ku.de/trefferanzeige_en.php?id=1576
TP-Online: Ad mercurium,https://pleiades.stoa.org/places/863723,,https://tp-online.ku.de/trefferanzeige_en.php?id=1577
TP-Online: Caspiae,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1578
TP-Online: Apulum,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1579
TP-Online: Pagas,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1580
TP-Online: Pudput,https://pleiades.stoa.org/places/315121,,https://tp-online.ku.de/trefferanzeige_en.php?id=1581
TP-Online: Gaultta (Gaulita),,,https://tp-online.ku.de/trefferanzeige_en.php?id=1582
TP-Online: Misium,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1583
TP-Online: Condeso,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1584
TP-Online: Strangira,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1585
TP-Online: Artaxata,https://pleiades.stoa.org/places/874361,,https://tp-online.ku.de/trefferanzeige_en.php?id=1586
TP-Online: Geluina,https://pleiades.stoa.org/places/35964178,,https://tp-online.ku.de/trefferanzeige_en.php?id=1587
TP-Online: Sanora,https://pleiades.stoa.org/places/884915,,https://tp-online.ku.de/trefferanzeige_en.php?id=1588
TP-Online: Lalla,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1589
TP-Online: Ugubre,https://pleiades.stoa.org/places/220961472,,https://tp-online.ku.de/trefferanzeige_en.php?id=1590
TP-Online: Teleda,https://pleiades.stoa.org/places/658614,,https://tp-online.ku.de/trefferanzeige_en.php?id=1591
TP-Online: Lamniana,https://pleiades.stoa.org/places/315060,,https://tp-online.ku.de/trefferanzeige_en.php?id=1592
TP-Online: Lezela,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1593
TP-Online: [Cyropolis] (Miller),https://pleiades.stoa.org/places/884889,,https://tp-online.ku.de/trefferanzeige_en.php?id=1594
TP-Online: Philado,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1595
TP-Online: Bustica,https://pleiades.stoa.org/places/884870,,https://tp-online.ku.de/trefferanzeige_en.php?id=1596
TP-Online: Satara,https://pleiades.stoa.org/places/884917,,https://tp-online.ku.de/trefferanzeige_en.php?id=1597
TP-Online: Lazo,https://pleiades.stoa.org/places/884891,,https://tp-online.ku.de/trefferanzeige_en.php?id=1598
TP-Online: Salmalasso,https://pleiades.stoa.org/places/874672,,https://tp-online.ku.de/trefferanzeige_en.php?id=1599
TP-Online: Darucinte,https://pleiades.stoa.org/places/874448,,https://tp-online.ku.de/trefferanzeige_en.php?id=1600
TP-Online: Aegea,https://pleiades.stoa.org/places/874461,,https://tp-online.ku.de/trefferanzeige_en.php?id=1601
TP-Online: Lucus Basaro,https://pleiades.stoa.org/places/874568,,https://tp-online.ku.de/trefferanzeige_en.php?id=1602
TP-Online: Neapoli,https://pleiades.stoa.org/places/315093,,https://tp-online.ku.de/trefferanzeige_en.php?id=1603
TP-Online: Sinara,https://pleiades.stoa.org/places/874698,,https://tp-online.ku.de/trefferanzeige_en.php?id=1604
TP-Online: Calcidaua (Calcidava),https://pleiades.stoa.org/places/874410,,https://tp-online.ku.de/trefferanzeige_en.php?id=1605
TP-Online: Autisparate,https://pleiades.stoa.org/places/874373,,https://tp-online.ku.de/trefferanzeige_en.php?id=1606
TP-Online: Tharsidarate,https://pleiades.stoa.org/places/874763,,https://tp-online.ku.de/trefferanzeige_en.php?id=1607
TP-Online: Datamissa,https://pleiades.stoa.org/places/874492,,https://tp-online.ku.de/trefferanzeige_en.php?id=1608
TP-Online: Adconfluentes (Ad Confluentes),https://pleiades.stoa.org/places/874299,,https://tp-online.ku.de/trefferanzeige_en.php?id=1609
TP-Online: Barantea,https://pleiades.stoa.org/places/874388,,https://tp-online.ku.de/trefferanzeige_en.php?id=1610
TP-Online: Andaga,https://pleiades.stoa.org/places/874321,,https://tp-online.ku.de/trefferanzeige_en.php?id=1611
TP-Online: Clipeis,https://pleiades.stoa.org/places/314892,,https://tp-online.ku.de/trefferanzeige_en.php?id=1612
TP-Online: Armanas,https://pleiades.stoa.org/places/874349,,https://tp-online.ku.de/trefferanzeige_en.php?id=1613
TP-Online: Chadas,https://pleiades.stoa.org/places/874417,,https://tp-online.ku.de/trefferanzeige_en.php?id=1614
TP-Online: Colchion,https://pleiades.stoa.org/places/874431,,https://tp-online.ku.de/trefferanzeige_en.php?id=1615
TP-Online: Raugonia,https://pleiades.stoa.org/places/874375,,https://tp-online.ku.de/trefferanzeige_en.php?id=1616
TP-Online: Hariza,https://pleiades.stoa.org/places/874500,,https://tp-online.ku.de/trefferanzeige_en.php?id=1617
TP-Online: Coloceia,https://pleiades.stoa.org/places/874806,,https://tp-online.ku.de/trefferanzeige_en.php?id=1618
TP-Online: Paracata,https://pleiades.stoa.org/places/874637,,https://tp-online.ku.de/trefferanzeige_en.php?id=1619
TP-Online: Catispi,https://pleiades.stoa.org/places/874415,,https://tp-online.ku.de/trefferanzeige_en.php?id=1620
TP-Online: Sorue (Sorve),https://pleiades.stoa.org/places/876706,,https://tp-online.ku.de/trefferanzeige_en.php?id=1621
TP-Online: Anteba,https://pleiades.stoa.org/places/876566,,https://tp-online.ku.de/trefferanzeige_en.php?id=1622
TP-Online: Missua,https://pleiades.stoa.org/places/315082,,https://tp-online.ku.de/trefferanzeige_en.php?id=1623
TP-Online: Masabi,https://pleiades.stoa.org/places/876662,,https://tp-online.ku.de/trefferanzeige_en.php?id=1624
TP-Online: Isumbo,https://pleiades.stoa.org/places/874529,,https://tp-online.ku.de/trefferanzeige_en.php?id=1625
TP-Online: Catispi,https://pleiades.stoa.org/places/874415,,https://tp-online.ku.de/trefferanzeige_en.php?id=1626
TP-Online: Sorvae,https://pleiades.stoa.org/places/876706,,https://tp-online.ku.de/trefferanzeige_en.php?id=1627
TP-Online: Anteba,https://pleiades.stoa.org/places/876566,,https://tp-online.ku.de/trefferanzeige_en.php?id=1628
TP-Online: Nasabi,https://pleiades.stoa.org/places/876662,,https://tp-online.ku.de/trefferanzeige_en.php?id=1629
TP-Online: Gobdi,https://pleiades.stoa.org/places/874420,,https://tp-online.ku.de/trefferanzeige_en.php?id=1630
TP-Online: Filadelfia,https://pleiades.stoa.org/places/876629,,https://tp-online.ku.de/trefferanzeige_en.php?id=1631
TP-Online: Trispeda,https://pleiades.stoa.org/places/876730,,https://tp-online.ku.de/trefferanzeige_en.php?id=1632
TP-Online: Paresaca,https://pleiades.stoa.org/places/884906,,https://tp-online.ku.de/trefferanzeige_en.php?id=1633
TP-Online: Cubin,https://pleiades.stoa.org/places/314943,,https://tp-online.ku.de/trefferanzeige_en.php?id=1634
TP-Online: Arabum,https://pleiades.stoa.org/places/884866,,https://tp-online.ku.de/trefferanzeige_en.php?id=1635
TP-Online: Eneca,https://pleiades.stoa.org/places/884878,,https://tp-online.ku.de/trefferanzeige_en.php?id=1636
TP-Online: Rhasum,https://pleiades.stoa.org/places/884910,,https://tp-online.ku.de/trefferanzeige_en.php?id=1637
TP-Online: Ad Tomenta,https://pleiades.stoa.org/places/884862,,https://tp-online.ku.de/trefferanzeige_en.php?id=1638
TP-Online: Naucanio,https://pleiades.stoa.org/places/884896,,https://tp-online.ku.de/trefferanzeige_en.php?id=1639
TP-Online: Nicea Nialia,https://pleiades.stoa.org/places/884897,,https://tp-online.ku.de/trefferanzeige_en.php?id=1640
TP-Online: Ecbatanis Partiorvm (Ecbatanis Partiorum),https://pleiades.stoa.org/places/903021,,https://tp-online.ku.de/trefferanzeige_en.php?id=1641
TP-Online: Ziziola,https://pleiades.stoa.org/places/876704,,https://tp-online.ku.de/trefferanzeige_en.php?id=1642
TP-Online: Hassis,https://pleiades.stoa.org/places/874507,,https://tp-online.ku.de/trefferanzeige_en.php?id=1643
TP-Online: Cunissa,https://pleiades.stoa.org/places/876609,,https://tp-online.ku.de/trefferanzeige_en.php?id=1644
TP-Online: Orbita,https://pleiades.stoa.org/places/315100,,https://tp-online.ku.de/trefferanzeige_en.php?id=1645
TP-Online: Draconis,https://pleiades.stoa.org/places/876612,,https://tp-online.ku.de/trefferanzeige_en.php?id=1646
TP-Online: Haris,https://pleiades.stoa.org/places/876636,,https://tp-online.ku.de/trefferanzeige_en.php?id=1647
TP-Online: Elegarsina,https://pleiades.stoa.org/places/628954,,https://tp-online.ku.de/trefferanzeige_en.php?id=1648
TP-Online: Bubalia,https://pleiades.stoa.org/places/876599,,https://tp-online.ku.de/trefferanzeige_en.php?id=1649
TP-Online: Zimara,https://pleiades.stoa.org/places/629106,,https://tp-online.ku.de/trefferanzeige_en.php?id=1650
TP-Online: Zenocopi,https://pleiades.stoa.org/places/631253,,https://tp-online.ku.de/trefferanzeige_en.php?id=1651
TP-Online: Vereisso Vereuso,https://pleiades.stoa.org/places/629102,,https://tp-online.ku.de/trefferanzeige_en.php?id=1652
TP-Online: Saba,https://pleiades.stoa.org/places/629065,,https://tp-online.ku.de/trefferanzeige_en.php?id=1653
TP-Online: Daseusa,https://pleiades.stoa.org/places/338286,,https://tp-online.ku.de/trefferanzeige_en.php?id=1654
TP-Online: Hispa,https://pleiades.stoa.org/places/631209,,https://tp-online.ku.de/trefferanzeige_en.php?id=1655
TP-Online: Arangas,https://pleiades.stoa.org/places/628926,,https://tp-online.ku.de/trefferanzeige_en.php?id=1656
TP-Online: Ciaca,https://pleiades.stoa.org/places/629008,,https://tp-online.ku.de/trefferanzeige_en.php?id=1657
TP-Online: Melentenis,https://pleiades.stoa.org/places/629040,,https://tp-online.ku.de/trefferanzeige_en.php?id=1658
TP-Online: Ad aras,https://pleiades.stoa.org/places/628918,,https://tp-online.ku.de/trefferanzeige_en.php?id=1659
TP-Online: Thirtonia,,,https://tp-online.ku.de/trefferanzeige_en.php?id=1660
TP-Online: Mazara,https://pleiades.stoa.org/places/877321,,https://tp-online.ku.de/trefferanzeige_en.php?id=1661
TP-Online: Colchis,https://pleiades.stoa.org/places/874432,,https://tp-online.ku.de/trefferanzeige_en.php?id=1662
TP-Online: Coruilu (Corvilu),https://pleiades.stoa.org/places/874559,,https://tp-online.ku.de/trefferanzeige_en.php?id=1663
TP-Online: Arsinia,https://pleiades.stoa.org/places/874357,,https://tp-online.ku.de/trefferanzeige_en.php?id=1664
TP-Online: Coissa,https://pleiades.stoa.org/places/874429,,https://tp-online.ku.de/trefferanzeige_en.php?id=1665
TP-Online: Ad Horrea,https://pleiades.stoa.org/places/315041,,https://tp-online.ku.de/trefferanzeige_en.php?id=1666
